epoch,step,test_acc,test_loss,train_acc,train_loss
17,33849,,,0.84375,0.49140459299087524
17,33899,,,0.78125,0.663171648979187
17,33949,,,0.8125,0.7431180477142334
17,33999,,,0.65625,0.8955041170120239
18,34049,,,0.6875,0.8398968577384949
18,34099,,,0.8125,0.6138660311698914
18,34149,,,0.8125,0.6852002739906311
18,34199,,,0.71875,0.7927756905555725
18,34249,,,0.78125,0.6279823780059814
18,34299,,,0.6875,0.8762069940567017
18,34349,,,0.6875,0.8730316758155823
18,34399,,,0.75,0.7437760829925537
18,34449,,,0.625,0.9178975820541382
18,34499,,,0.75,0.7419114112854004
18,34549,,,0.8125,0.5787950754165649
18,34599,,,0.875,0.5167431831359863
18,34649,,,0.84375,0.560169517993927
18,34699,,,0.71875,0.9341692924499512
18,34749,,,0.84375,0.5409960746765137
18,34799,,,0.59375,0.983797013759613
18,34849,,,0.65625,0.9016947150230408
18,34899,,,0.6875,0.8132532238960266
18,34949,,,0.8125,0.6407647132873535
18,34999,,,0.71875,0.7612166404724121
18,35049,,,0.75,0.7424598932266235
18,35099,,,0.84375,0.5274759531021118
18,35149,,,0.84375,0.5934411287307739
18,35199,,,0.8125,0.5536125898361206
18,35249,,,0.75,0.7775818705558777
18,35299,,,0.75,0.7428364753723145
18,35349,,,0.75,0.8472192883491516
18,35399,,,0.84375,0.596481204032898
18,35449,,,0.78125,0.5997019410133362
18,35499,,,0.84375,0.6034940481185913
18,35549,,,0.875,0.5111557245254517
18,35599,,,0.625,0.972783625125885
18,35649,,,0.75,0.6806645393371582
18,35699,,,0.78125,0.663439154624939
18,35749,,,0.6875,0.8446926474571228
18,35799,,,0.75,0.678382158279419
18,35849,,,0.8125,0.5804882049560547
18,35899,,,0.84375,0.5283561944961548
19,35949,,,0.78125,0.6625444293022156
19,35999,,,0.75,0.7440293431282043
19,36049,,,0.75,0.7116719484329224
19,36099,,,0.71875,0.8466334342956543
19,36149,,,0.65625,0.8192030191421509
19,36199,,,0.75,0.7120405435562134
19,36249,,,0.78125,0.6332833766937256
19,36299,,,0.625,0.9866970181465149
19,36349,,,0.90625,0.3913993239402771
19,36399,,,0.625,1.0879566669464111
19,36449,,,0.5625,1.0880521535873413
19,36499,,,0.8125,0.616276741027832
19,36549,,,0.90625,0.504096269607544
19,36599,,,0.90625,0.38890403509140015
19,36649,,,0.71875,0.7893826365470886
19,36699,,,0.71875,0.76426100730896
19,36749,,,0.6875,0.8733668327331543
19,36799,,,0.8125,0.5816200375556946
19,36849,,,0.75,0.8476256132125854
19,36899,,,0.78125,0.7292994260787964
19,36949,,,0.8125,0.5485929846763611
19,36999,,,0.78125,0.7972873449325562
19,37049,,,0.75,0.7422670125961304
19,37099,,,0.71875,0.7577699422836304
19,37149,,,0.9375,0.3899960219860077
19,37199,,,0.75,0.7123358845710754
19,37249,,,0.8125,0.5781545639038086
19,37299,,,0.8125,0.5820920467376709
19,37349,,,0.75,0.741832971572876
19,37399,,,0.71875,0.8272955417633057
19,37449,,,0.84375,0.5968123078346252
19,37499,,,0.78125,0.7235302925109863
19,37549,,,0.75,0.7456321716308594
19,37599,,,0.8125,0.6453443765640259
19,37649,,,0.71875,0.8241631984710693
19,37699,,,0.75,0.7116682529449463
19,37749,,,0.90625,0.4094732403755188
19,37799,,,0.78125,0.6327576637268066
20,37820,0.7777177691459656,0.681828498840332,,
